,Link,Deity,Language,Raga,Beat,Level,Tempo,file_name
966,http://dl.radiosai.org/MBV_2008_01_20M_09_KRISHNA_BHAJAMANA_RADHE_SHYAMA_GOPALA.mp3,Krishna,Hindi,Pilu,8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/4da7cfbacc5afa84e58cd0b67641b6365f8193f5.mp3
967,http://dl.radiosai.org/MBV_2006_03_21M_12_KRISHNA_JAYA_JAYA_KRISHNA_YADUNANDANA.mp3,Krishna,Hindi,Yaman Kalyan,8 Beat / Keherwa / Adi,Intermediate,Medium Slow,data/raw/bhajans_audio/b42659d06e5e794879175158322490e2fcbae1b4.mp3
968,http://dl.radiosai.org/BV_I_AM_I_BHAGAWAN_ANANDAME_SAINAMAME.mp3,Sai,Tamil,Revagupti,8 Beat / Keherwa / Adi,Intermediate,Medium Slow,data/raw/bhajans_audio/1b84408b4bd50103e8c0b4dfe7a98bf30cbf1bc7.mp3
969,http://dl.radiosai.org/BV_KANNADA_165_BRINDAVAN_OLD_BHAJANS_04_BHAJA_SAI_NATHAM.mp3,Sai,Hindi,Kanada,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/b5f2ae4bcdd45741b121a6d89bc657c9a05f1311.mp3
970,http://dl.radiosai.org/MBV_2008_02_03M_03_ANTARANGA_SAI.mp3,Sai,Hindi,~ Pilu,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/ebf76a9dae863d812399cacd0e446cfe3278a903.mp3
971,http://dl.radiosai.org/MBV_2010_11_14M_AKHANDA_BHAJAN_18_SHIVA_SAI_ATP_AO_SAI_NARAYANA_DARSHAN_DEEJO.mp3,Sai,Hindi,Mohanam / Bhoop,8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/63a6ea1f27409d7a21a4ff902f52e3c3e9c97fb8.mp3
972,http://sssbalvikastn.org/sundaram_bhajan/audio/vol31/04%20BHAVATARINI.mp3,Devi,Hindi,Madhuvanti,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/b5a4a978277556c4655face2d94dbdb656a4369a.mp3
973,http://dl.radiosai.org/BV_SA_GARLAND_VOL09_01_GANESHA_ADI_MUDALVANE.mp3,Ganesha,Tamil,Kalyani / Yaman,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/194f2064125f54dd01bb3755c29e644a8b291e04.mp3
974,http://dl.radiosai.org/MBV_2005_10_16AM_14_SAI_ANANDAMAYA_BHAGAWAN_P.mp3,Sai,Hindi,Yaman Kalyan,8 Beat / Keherwa / Adi,Advanced,Slow,data/raw/bhajans_audio/5fb708b7f22162fd6dc432f0c157bbdebcf4a237.mp3
975,http://dl.radiosai.org/MBV_2007_04_09_05_RAMA_JAYA_JAYA_RAGHU_NANDANA.mp3,Rama,Hindi,Bageshri,6 Beat / Dadra,Advanced,Slow,data/raw/bhajans_audio/6db85966812d94c586c71da53f4c7c89022e08bd.mp3
976,http://dl.radiosai.org/MBV_02_02_20_GANESHA_JAYA_HO_JAYA_HO_MOOSHIKA_.mp3,Ganesha,Hindi,Yaman Kalyan,8 Beat / Keherwa / Adi,Intermediate,Medium Slow,data/raw/bhajans_audio/ffd256c00d4ee91ef2f3d8d236983f178616996a.mp3
977,http://dl.radiosai.org/MBV_AKHANDA_BHAJAN_NARAYANA_CHANDRA_VADANA.mp3,Narayana,Hindi,Mohanam / Bhoop,8 Beat / Keherwa / Adi,Advanced,Medium Fast,data/raw/bhajans_audio/ff70a2bca0e0fc2cbb785dd52e383de5ad2d310c.mp3
978,http://www.r05m.saimedia.org/media/Bhajans/English/18_Ganesha_Sharanam.mp3,Ganesha,English,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Medium,data/raw/bhajans_audio/2f402513842b8d900d487466f3885030a3127c7d.mp3
979,http://dl.radiosai.org/PY_S_V001_12_SARVA_DHARMA_PRAYER_OM_TAT_SAT.mp3,Sarva Dharma,Hindi,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Medium Slow,data/raw/bhajans_audio/e1f655a72812693b99608ef007c3d5cbac177eb3.mp3
980,http://dl.radiosai.org/MBV_2005_11_06_01_GANESHA_GANANATHA_2.mp3,Ganesha,Hindi,Sindhu Bhairavi / Bhairavi,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/ecbfef2eb114c9720edf4903ac81518e9577ac64.mp3
981,http://dl.radiosai.org/PY_S_V001_12_SARVA_DHARMA_PRAYER_OM_TAT_SAT.mp3,Sarva Dharma,Hindi,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Medium Slow,data/raw/bhajans_audio/e1f655a72812693b99608ef007c3d5cbac177eb3.mp3
982,http://sairhythms.org/sites/default/files/pages/songs/prayers/arathi-english-2nd-version.mp3,Sai,English,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Medium Fast,data/raw/bhajans_audio/9455c0369d70f7b1695495cc6f5ecb72828ac212.mp3
983,http://sairhythms.org/sites/default/files/pages/songs/prayers/aarthi-english-1st-version.mp3,Sai,English,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Medium Fast,data/raw/bhajans_audio/217f829a32b33f0b84908dd3d691536958ff2537.mp3
984,http://sairhythms.org/sites/default/files/pages/songs/prayers/arathi-spanish.mp3,Sai,Spanish,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Medium Fast,data/raw/bhajans_audio/dece1340b12f26734ecad1e735f05bf9d755f4c3.mp3
985,http://sairhythms.org/sites/default/files/pages/songs/prayers/arathi-indian.mp3,Sai,Telugu,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Medium Fast,data/raw/bhajans_audio/dd11d7a36cc789700570f42354a0db252d11990f.mp3
986,http://dl.radiosai.org/MBV_2007_04_22M_02_RAMA_SRI_RAMA_CHARANAM.mp3,Rama,Hindi,Mohanam / Bhoop,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/47146d6171e693d424746358a9bc80e5295ebfce.mp3
987,http://dl.radiosai.org/BV_I_AM_I_BHAGAWAN_MADHUVANA_SANCHARI.mp3,Krishna,Hindi,Shankarabharanam / Bilawal,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/c1137ada535bf7be2dbea32a957756a15a7c8357.mp3
988,http://sairhythms.org/sites/default/files/pages/songs/recordings/published/Baba(X2)%20OmSaiBaba.mp3,Sai,English,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/bece98671d685c44e04a546c62e367e28c5fd198.mp3
989,https://sairhythms.org/sites/default/files/pages/songs/recordings/published/Lord%20of%20Mercy.mp3,Sai,English,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Medium,data/raw/bhajans_audio/d0d3437af5c04f0bccac868ea30e6afe41e5b29f.mp3
990,http://dl.radiosai.org/BV_BMRUTHAM07_ABU_DHABI_16_KARUNAMAYA_DEVA.mp3,Narayana,Hindi,Bageshri,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/06c300b271be3c4382a682dca442107371509142.mp3
991,http://dl.radiosai.org/MBV_2006_11_05_07_KRISHNA_JAYA_NARAYANA_JAYA_HARI_OM.mp3,Narayana,Hindi,Vakulabharanam,8 Beat / Keherwa / Adi,Simple,Fast,data/raw/bhajans_audio/4de5eb3ed68053bfd0c664b58b0b1e747bbe684f.mp3
992,http://dl.radiosai.org/BV_OLD_STUDENTS_VOL05_05_SHIVA_KOTE_DAYAMAYA_HE_MAHESHA.mp3,Shiva,Hindi,Hindolam / Malkauns,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/a24e08b02edb661b071627b8da16f35126ce62cb.mp3
993,http://dl.radiosai.org/MBV_02_03_12_E_33_SHIVA_HARI_OM_NAMAH_SHIVAYA.mp3,Shiva,Hindi,Hindolam / Malkauns,8 Beat / Keherwa / Adi,Advanced,Slow,data/raw/bhajans_audio/ce36d74c94e9d168f0277c5eca2e49b3310fb685.mp3
994,http://sairhythms.org/sites/default/files/pages/songs/recordings/published/Chant%20The%20Name.mp3,Sarva Dharma,English,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/7e7579fafb073e5b905a72e6d6c8dca853265714.mp3
995,http://dl.radiosai.org/MBV_2008_02_20_07_SHIVA_HARA_4_MAHADEVA.mp3,Shiva,Hindi,Keeravani,8 Beat / Keherwa / Adi,Intermediate,Medium Slow,data/raw/bhajans_audio/55c4119660432f45961711d7a2a9d74a799e63db.mp3
996,http://dl.radiosai.org/MBV_2010_12_02_13_SHIVA_2_HARA_2_SHIVA_2_SHANKARA_SAMBA_SADA_SHIVA.mp3,Shiva,Hindi,Jaunpuri,8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/0ce13d5bd4c04c47f7b0bb624b00cdc2ea69cc05.mp3
997,http://dl.radiosai.org/MBV_2006_09_26_02_DEVI_OM_JAGAJJANANI_SAI_MATA.mp3,Devi,Hindi,Shubha Pantuvarali / Miyan ki Todi,8 Beat / Keherwa / Adi,Advanced,Slow,data/raw/bhajans_audio/acc5afedb456aeeddb14da6f0c332b7f8fc8890a.mp3
998,http://dl.radiosai.org/MBV_2004_02_18_E_19_ATP_SHIVA_SHIVA_4_SHIVAYA_NAMA_OM.mp3,Shiva,Hindi,Madhyamavati / Madhmad Sarang,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/9a027bd0b4b561f6fcfa2fd4f072dc5a5f56dfd2.mp3
999,http://dl.radiosai.org/MBV_2008_01_29M_SHIVA_4_SHIVAYA_NAMA_OM.mp3,Shiva,Hindi,Hamsanandi / Sohini,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/f8c037276021797a0d75f7084318484d6c1eefd0.mp3
1000,http://dl.radiosai.org/MBV_2005_11_09_04_SHIVA_OM_NAMAH_SHIVAYA_NAMO_NARAYANA.mp3,"Narayana, Shiva",Hindi,Bageshri,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/61c25b9821926672a3bed08f9db2101ddeae826c.mp3
1001,http://dl.radiosai.org/MBV_2010_11_13_AKHANDA_BHAJAN_22_KRISHNA_SAI_ATP_OM_HARI_OM_2.mp3,Narayana,Hindi,Madhyamavati / Madhmad Sarang,8 Beat / Keherwa / Adi,Simple,Medium Fast,data/raw/bhajans_audio/7f4e872ecac58d4159cddfacfebece6b0983ac18.mp3
1002,http://dl.radiosai.org/SV_HEARTVOICE_N_CALIF_RETREAT_1990S_16_THERE_IS_LOVE_WITHIN_ME.mp3,Sai,English,Minor (Natabhairavi),8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/782ba7422c462e300c1855ec62fe7b182224e889.mp3
1003,http://sairhythms.org/sites/default/files/pages/songs/recordings/published/We%20Need%20To%20Worship%20You.mp3,Sai,English,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Medium,data/raw/bhajans_audio/c1e696356261640262180d0117571de47f6e075b.mp3
1004,http://dl.radiosai.org/BV_OLD_STUDENTS_VOL07_11_KRISHNA_KOTE_SRI_VASUDEVA_NARAYANA.mp3,Narayana,Hindi,Mohanam / Bhoop,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/91a01aa1af79335a888a62fa62cdb1fa7eb7e21e.mp3
1005,http://sairhythms.org/sites/default/files/pages/songs/recordings/published/09%20Remind%20Me%20My%20Lord.mp3,Sai,English,Minor (Natabhairavi),8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/64e7c0b7d59558fb0381029b6fa7ec84c2796d20.mp3
1006,http://dl.radiosai.org/BV_S_CD002_E12_NARAYANA_RAMA_KRISHNA_GOVINDA.mp3,Narayana,Hindi,Sindhu Bhairavi / Bhairavi,8 Beat / Keherwa / Adi,Simple,Medium Fast,data/raw/bhajans_audio/e936271cd6c2a6a8fa2d48be4c689471e40011ac.mp3
1007,http://dl.radiosai.org/MBV_2013_03_01_03_SHIVA_NAMAH_SHIVAYA_2.mp3,Shiva,Hindi,Vakulabharanam,8 Beat / Keherwa / Adi,Advanced,Slow,data/raw/bhajans_audio/17d652213628dded514bc3e3678dde85e1167454.mp3
1008,http://dl.radiosai.org/MBV_2005_10_18_08_KRISHNA_PANDARI_NIVASA_HE_PANDURANGA.mp3,Sai,Hindi,Keeravani,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/1b4ad1bfad886616faf048516bda1f4e0fdbc9da.mp3
1009,http://dl.radiosai.org/MBV_2003_08_01_10_KRISHNA_NANDALALA_NANDALALA_P.mp3,Krishna,Hindi,Pilu,6 Beat / Dadra,Simple,Medium Fast,data/raw/bhajans_audio/268d251be28b2e96e4dfb98a27c3ecef67538d10.mp3
1010,http://dl.radiosai.org/BV_A_VOL_70_09_NACHO_NACHO_HEY_NATARAJ.mp3,Shiva,Hindi,Hamsanandi / Sohini,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/40156e2de1ee8e83901f21d1963e76386e97329c.mp3
1011,http://dl.radiosai.org/MBV_2006_12_15M_07_DEVI_AMBA_PARAMESWARI_AKHILANDESWARI.mp3,Devi,Hindi,Madhyamavati / Madhmad Sarang,8 Beat / Keherwa / Adi,Simple,Medium Fast,data/raw/bhajans_audio/556068250dbe163657545e3ad16109a8478dc7a9.mp3
1012,http://dl.radiosai.org/MBV_2013_06_23_11_KRISHNA_JAYA_NANDALALA_2.mp3,Krishna,Hindi,Hamsadhwani,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/cd57e1b9c5f63f1f0fb4d95d86d9870326744200.mp3
1013,http://dl.radiosai.org/MBV_2010_12_07_07_KRISHNA_KRISHNA_MUKUNDA_JANARDANA.mp3,Krishna,Hindi,Kalyani / Yaman,6 Beat / Dadra,Intermediate,Slow,data/raw/bhajans_audio/a215a209c232b5d14023fea3186c3d87908ee13f.mp3
1014,http://dl.radiosai.org/MBV_2008_01_22M_02_KRISHNA_JAYA_2_GOVINDA_JAYA_NANDALALA.mp3,Krishna,Hindi,Mayamalavagowla / Bhairav,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/d2545364a7362369d5d75e898fa04c1033b702cb.mp3
1015,http://dl.radiosai.org/MBV_2007_04_21_02_KRISHNA_GIRIDHARA_GOPALA_HE_2.mp3,Krishna,Hindi,Mohanam / Bhoop,8 Beat / Keherwa / Adi,Intermediate,Slow,data/raw/bhajans_audio/7553158ea2144d49a250a6274e23531538d570d8.mp3
1016,http://dl.radiosai.org/MBV_2007_04_05_07_KRISHNA_SHYAMA_SUNDARA_MADANA.mp3,Krishna,Hindi,Brindavan Sarang,6 Beat / Dadra,Intermediate,Medium Slow,data/raw/bhajans_audio/580b194f03376ec9d185179bbc7dba4e458425b8.mp3
1017,http://dl.radiosai.org/BV_U003_V001_04_SHALINEE_SAI_HEY_ANATHA_NATHA.mp3,Sai,Hindi,Pahadi,8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/502afc7453169082965880a583ed5f5a89841c4f.mp3
1018,http://dl.radiosai.org/MBV_2010_11_04_30_KRISHNA_HARE_SAI_2_SAI_2_HARE_2.mp3,Sai,Hindi,Kapi,6 Beat / Dadra,Intermediate,Medium Fast,data/raw/bhajans_audio/e5db4947ae5b1c3d786081b777a2db8d95f1cf4b.mp3
1019,http://dl.radiosai.org/BV_2007_08_07_USA_03_WE_ARE_BLESSED.mp3,"Sai, Guru",English,Major (Shankarabharanam / Bilawal),8 Beat / Keherwa / Adi,Simple,Fast,data/raw/bhajans_audio/df75d61392aa20b937eef2bcc51b0b3ebc2be853.mp3
1020,http://dl.radiosai.org/BV_SAI_SRUTHI_01_GANESHA_SAI_DEVA_SRI_GANESHA.mp3,Ganesha,Hindi,Maand,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/732223aab8424f96a0e891776f382adc46d90fec.mp3
1021,http://dl.radiosai.org/MBV_2013_12_09_04_KRISHNA_MUKUNDA_GOVINDA_GIRIDHARA.mp3,Krishna,Hindi,Gowri Manohari / Patdeep,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/e0378b89a82ced2e990edc585561af5e85eb709d.mp3
1022,http://dl.radiosai.org/MBV_2010_11_14M_AKHANDA_BHAJAN_31_KRISHNA_JAYA_JAYA_GOVINDA_NARAYANA.mp3,Narayana,Hindi,Abheri / Bhimpalas,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/a9b01e0ff7b2e7ae943a65e5e60d6189470e9a2a.mp3
1023,http://dl.radiosai.org/MBV_2010_11_03_05_SARVA_DHARMA_POORNA_BRAHMA_AVATARA_SAI.mp3,Sarva Dharma,Hindi,~ Gowri Manohari / Patdeep,8 Beat / Keherwa / Adi,Intermediate,Slow,data/raw/bhajans_audio/b5a82b763ac5979465538ed65b779665c28eb8ae.mp3
1024,http://dl.radiosai.org/BV_OLD_STUDENTS_2010_01_02_AM_04_HE_DEENA_DAYALU_SAI_RAMA_RAM.mp3,Rama,Hindi,Sindhu Bhairavi / Bhairavi,8 Beat / Keherwa / Adi,Simple,Medium Fast,data/raw/bhajans_audio/50bc2a7407df8b0549ddf177cd37f0782b6a71e1.mp3
1025,http://dl.radiosai.org/MBV_02_03_12_E_04_SHIVA_NAMAH_PARVATHI_PATHAYAE.mp3,Shiva,Hindi,Mohanam / Bhoop,8 Beat / Keherwa / Adi,Intermediate,Fast,data/raw/bhajans_audio/3c6f61579370537be2f8624697a56af0fc0db4c9.mp3
1026,http://dl.radiosai.org/BV_S_V017_E08_SHIVA_KAILASAPATHEY.mp3,"Rama, Krishna, Shiva",Hindi,Chakravakam / Ahir Bhairav,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/8cf8b77dd2c19c3e8efbcde4bfb567e2a342d0d2.mp3
1027,http://dl.radiosai.org/MBV_02_03_01_07_NARAYANA_HARI_ANANDAMAYA_JAYA.mp3,Narayana,Hindi,Maand,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/01c3ced69ddb277fa0cb1a7ba5f1a4b107df9f1b.mp3
1028,http://dl.radiosai.org/BV_BRINDAVAN_BHAJANS_VOL02_05_SARVA_DHARMA_G_BHUVANA_BANDHAVA.mp3,Sarva Dharma,Hindi,Hamsanandi / Sohini,6 Beat / Dadra,Advanced,Medium Fast,data/raw/bhajans_audio/b44ffc55f9f2357da42e6e1b6b7a38ccb3b516b7.mp3
1029,http://dl.radiosai.org/MBV_2005_09_08_05_KRISHNA_MADHURA_MADHURA_HE.mp3,Krishna,Hindi,Keeravani,8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/b758f6760d7f496ce428a3620dce6c780a43570a.mp3
1030,http://dl.radiosai.org/MBV_2006_12_12M_06_KRISHNA_GOVINDA_MURARI_GOPALA_MURARI.mp3,Krishna,Hindi,~ Keeravani,8 Beat / Keherwa / Adi,Advanced,Medium Fast,data/raw/bhajans_audio/6f7eef9740b1bafc6b583cf2abb410fbc87c3406.mp3
1031,http://dl.radiosai.org/MBV_2008_01_18M_03_DEVI_PREMAMAYI_SAI_MA_JNANAMAYI_SAI_MA.mp3,Devi,Hindi,Sindhu Bhairavi / Bhairavi,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/fa2de4608f35101f8aed1350ace078b15e42ccf2.mp3
1032,http://dl.radiosai.org/MBV_2010_12_15_03_KRISHNA_GOVINDA_GOPALA_JAYA_MADHAVA_GOPALA.mp3,Krishna,Hindi,Kapi,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/c613402c612a002cdf283c0f825997e67b50c56a.mp3
1033,http://dl.radiosai.org/MBV_2010_12_14_06_KRISHNA_MADHAVA_MOHANA_MURARI.mp3,Krishna,Hindi,Sindhu Bhairavi / Bhairavi,6 Beat / Dadra,Intermediate,Medium Fast,data/raw/bhajans_audio/45c02f11f5071449ab97261fed2fede789a52d92.mp3
1034,http://dl.radiosai.org/MBV_2006_12_15_05_SHIVA_JAYA_JAYA_SAI_NAMO.mp3,Sai,Hindi,Kanada,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/b70781cd79280ecd000798d5f2e5fe6b239bdfd2.mp3
1035,http://dl.radiosai.org/MBV_2005_10_15_10_KRISHNA_GIRIDHARA_GOPALA_MURALIDHARA_HARE.mp3,Krishna,Hindi,Pilu,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/e62c2ca725b264b9df9560d4d2791dd3f0420b1f.mp3
1036,http://dl.radiosai.org/MBV_2008_02_24M_03_SUNDARA_PADAM_SAI_PADAM.mp3,Sai,Tamil,Shree - Carnatic,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/fc69daadb302ef53d9c60819883ab43f00c57cb4.mp3
1037,http://sairhythms.org/sites/default/files/pages/songs/recordings/published/KarunamayiJananiMa.mp3,Devi,Hindi,Vachaspati,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/db4fb8ab866cf909da1304f1d2d8677f38612c13.mp3
1038,http://dl.radiosai.org/BV_OLD_STUDENTS_VOL12_01_GANESHA_PRATHAMA_VANDANA_GANANATHA.mp3,Ganesha,Hindi,Abheri / Bhimpalas,8 Beat / Keherwa / Adi,Advanced,Medium Slow,data/raw/bhajans_audio/aeeb478b1a952f9f5217c4fdf7974e8560dee143.mp3
1039,http://sssbalvikastn.org/sundaram_bhajan/audio/vol39/01%20SURAMUNI%20VANDITA%20VINAYAKA.mp3,Ganesha,Hindi,Shankarabharanam / Bilawal,8 Beat / Keherwa / Adi,Simple,Fast,data/raw/bhajans_audio/1707931bc8d77739148d0466c5a65bb69e8d130c.mp3
1040,http://s3-us-west-2.amazonaws.com/raagaboxmusic/media/music/000/005/5785.mp3,Sarva Dharma,Hindi,Sindhu Bhairavi / Bhairavi,8 Beat / Keherwa / Adi,Simple,Fast,data/raw/bhajans_audio/fbbd6b0ae8f32b921f9039a73e33d48c7cf81960.mp3
1041,http://dl.radiosai.org/MBV_2007_02_17_AM_04_KRISHNA_ATP_VITHALA_NARAYANA.mp3,Vittala,Hindi,Desh,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/51ffb4a4b92f6f80d3c94ec265b7986a8acecd3d.mp3
1042,http://dl.radiosai.org/MBV_2008_03_19M_09_KRISHNA_GIRIDHARI_HE_NANDALALA_P.mp3,Krishna,Hindi,Tilang,8 Beat / Keherwa / Adi,Advanced,Medium,data/raw/bhajans_audio/af9ffda41fe8812d77baee6d06acefe6035cf960.mp3
1043,http://s3-us-west-2.amazonaws.com/raagaboxmusic/media/music/000/010/10806.mp3,Narayana,Hindi,Mohanam / Bhoop,8 Beat / Keherwa / Adi,Advanced,Medium Fast,data/raw/bhajans_audio/16bb2cd0752ce86a8a3209b9d17e5d1b943616db.mp3
1044,http://dl.radiosai.org/MBV_2007_04_24_02_KRISHNA_SRI_LAKSHMI_RAMANA.mp3,Narayana,Hindi,Shubha Pantuvarali / Miyan ki Todi,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/efd0c2207bce254b0d8e3680dff1f48d6d15a89f.mp3
1045,http://dl.radiosai.org/BV_S_V003_E10_KRISHNA_HEY_GOVINDA_HEY_AANANDA.mp3,Krishna,Hindi,Kanada,6 Beat / Dadra,Simple,Medium Fast,data/raw/bhajans_audio/e8a08f21295a14ce2151d59a27fc8b944c5db9d7.mp3
1046,http://dl.radiosai.org/MBV_2005_10_31_05_RAMA_HE_PRASHANTHI_NILAYA_RAM.mp3,Rama,Hindi,Shankarabharanam / Bilawal,8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/c7f1d08dea6556ca68f6819cda0a00fce9cd7184.mp3
1047,http://dl.radiosai.org/MBV_2003_08_19M_06_KRISHNA_RADHIKA_JEEVANA.mp3,Krishna,Hindi,Abheri / Bhimpalas,6 Beat / Dadra,Advanced,Medium Slow,data/raw/bhajans_audio/e2f5aa3ff8709da005474ff3ea0a9481ab8baa6f.mp3
1048,http://dl.radiosai.org/MBV_2006_12_17_02_KRISHNA_GOPALA_GIRIDHARA_BALA.mp3,Krishna,Hindi,Yaman Kalyan,8 Beat / Keherwa / Adi,Simple,Medium Slow,data/raw/bhajans_audio/6ec1f16b327ce6417aa8b05eecbf90395e978ada.mp3
1049,http://dl.radiosai.org/MBV_02_03_08_08_VITHALA_BOLO_NARAYANA_JAI_JAI.mp3,"Vittala, Krishna",Hindi,Shankarabharanam / Bilawal,6 Beat / Dadra,Simple,Medium Fast,data/raw/bhajans_audio/386770382edf132b70efb256fd996ea2a8a55ab0.mp3
1050,http://dl.radiosai.org/MBV_2013_06_19_02_KRISHNA_MANDIR_MEIN_AAO_MADHAVA.mp3,"Krishna, Sai, Vittala",Hindi,Pilu,8 Beat / Keherwa / Adi,Intermediate,Medium,data/raw/bhajans_audio/75b75fc3930909cfc643c8f860d8281eaed47108.mp3
1051,http://dl.radiosai.org/MBV_2007_04_16M_08_KRISHNA_PURANDARA_RANGA_HARE_VITHALA.mp3,Vittala,Hindi,Shankarabharanam / Bilawal,8 Beat / Keherwa / Adi,Simple,Medium Fast,data/raw/bhajans_audio/939f7f481233713e250b608b17f5bb9902785585.mp3
1052,http://dl.radiosai.org/BV_S_V014_E07_KRISHNA_NANDAKISHORA_NAVANITA.mp3,Krishna,Hindi,~ Pilu,8 Beat / Keherwa / Adi,Intermediate,Medium Fast,data/raw/bhajans_audio/10c7400d1067a1a6b64f6487e8ea71068cf44ad9.mp3
1053,http://dl.radiosai.org/MBV_2007_04_03_09_SHIVA_NAMAMI_BRAHMA_NAMAMI_VISHNU.mp3,Sai,Hindi,~ Chandrakauns,8 Beat / Keherwa / Adi,Advanced,Fast,data/raw/bhajans_audio/e484deb6160152ab13b8544e7d680d00f3c719af.mp3
1054,http://dl.radiosai.org/MBV_2007_03_30M_09_KRISHNA_ADI_NARAYANA_SAI_NARAYANA.mp3,Narayana,Hindi,Chandrakauns,8 Beat / Keherwa / Adi,Advanced,Medium Fast,data/raw/bhajans_audio/1587b220ea2912a042447436019cdcd5dcb7ad3e.mp3
1055,http://dl.radiosai.org/MBV_2007_04_25M_09_KRISHNA_MATHURA_NATHA_GOPALA.mp3,Krishna,Hindi,Vasanthi / Prateeksha,8 Beat / Keherwa / Adi,Advanced,Slow,data/raw/bhajans_audio/ffe53ee1343859957268e6864178d00eee72f26c.mp3
1056,http://dl.radiosai.org/MBV_2010_11_04_28_KRISHNA_RADHE_SHYAM_PANDURANGA.mp3,Vittala,Hindi,Hamsadhwani,8 Beat / Keherwa / Adi,Simple,Medium,data/raw/bhajans_audio/b21923b3cd04cc0a7d149b77388f147925647ce6.mp3
1057,http://dl.radiosai.org/MBV_2007_04_23M_07_KRISHNA_SATHYA_SANATHANA.mp3,Narayana,Hindi,Sindhu Bhairavi / Bhairavi,6 Beat / Dadra,Advanced,Medium,data/raw/bhajans_audio/e8a132c204a3fef720e21481d6068cd89c833dfe.mp3
